sender,subject,body,label,id,timestamp,sub_len,body_len,sender_dmn,quote_number,company,warranty_number,order_number,product,po_number,tracking_number,inquiry_number,supplier,rma_number,invoice_number,ticket_number,delivery_number
pharmacy@amazing-deals.biz,Anti-aging cream - 72% OFF No Prescription!,"Get Anti-aging cream at 72% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,1423,2025-07-27T12:49:51,43,232,amazing-deals.biz,,,,,,,,,,,,,
receiving@brownindustries.com,Delivery Confirmation DEL-42853 - PO PO-69099,"Delivery Confirmation

Delivery Number: DEL-42853
PO Number: PO-69099
Customer: Brown Industries

We confirm receipt of the following:

Product: Pressure Gauge PG-340
Quantity Received: 41
Condition: Good
Received Date: August 04, 2025
Received By: Amy Hart

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Brown Industries Receiving Department
Phone: 001-348-990-5604",legitimate,1424,2025-07-06T10:36:58,45,432,brownindustries.com,,,,,Pressure Gauge PG-340,PO-69099,,,,,,,DEL-42853
engineering@johnsonindustries.com,Technical Inquiry TIC-35320 - Sensor Unit SU-445,"Technical Inquiry

Ticket Number: TIC-35320
Company: Johnson Industries
Product: Sensor Unit SU-445
Issue: compatibility questions

Dear Technical Support,

We need assistance with compatibility questions for the Sensor Unit SU-445. 

Specific questions:
1. What are the recommended operating conditions?
2. Are there any compatibility issues we should be aware of?
3. What maintenance schedule do you recommend?

Current setup details:
- Installation date: 2025-04-20
- Operating environment: Industrial
- Usage: Daily operation

Please provide technical documentation or guidance.

Contact: Barbara Fisher
Title: Technical Engineer
Phone: 675.542.6585x4954
Email: perrydanielle@example.net

Johnson Industries Engineering Department",legitimate,1425,2025-08-03T11:58:28,48,734,johnsonindustries.com,,Johnson Industries,,,Sensor Unit SU-445,,,,,,,TIC-35320,
receiving@thompsoncorp.com,Delivery Confirmation DEL-59177 - PO PO-82849,"Delivery Confirmation

Delivery Number: DEL-59177
PO Number: PO-82849
Customer: Thompson Corp

We confirm receipt of the following:

Product: Circuit Breaker CB-780
Quantity Received: 75
Condition: Good
Received Date: August 04, 2025
Received By: Kelly Smith

All items have been inspected and match the purchase order specifications.

Thank you for the timely delivery.

Thompson Corp Receiving Department
Phone: 542.241.4561x4253",legitimate,1426,2025-07-30T14:40:34,45,431,thompsoncorp.com,,,,,Circuit Breaker CB-780,PO-82849,,,,,,,DEL-59177
opportunity@tempmail.com,Make $1669/Week From Home - No Experience!,"Make $1669/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,1427,2025-07-06T22:00:41,42,295,tempmail.com,,,,,,,,,,,,,
alert@guerrillamail.com,⚠️ URGENT: FBI investigation requires your assistance!,"⚠️ URGENT ALERT ⚠️

FBI investigation requires your assistance!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,1428,2025-07-08T09:25:15,54,383,guerrillamail.com,,,,,,,,,,,,,
deals@pharmacy-online.info,🔥 72% OFF Miracle Cream - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 72% OFF on miracle cream!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,1429,2025-07-22T02:40:51,39,298,pharmacy-online.info,,,,,,,,,,,,,
billing@qualitypartsco.com,Invoice INV-750967 - PO PO-63734,"Invoice

From: Quality Parts Co
Invoice Number: INV-750967
PO Number: PO-63734
Date: August 04, 2025

Line Items:
- Relay Module RM-225: 2 @ $1554.63 = $3109.27

Total: $3109.27

Payment Terms: Net 30
Due Date: September 03, 2025

Please remit payment to:
Quality Parts Co
0682 Rickey Vista Apt. 620
East Tylerchester, SD 37487

Accounts Receivable
Quality Parts Co",legitimate,1430,2025-07-13T17:51:53,32,365,qualitypartsco.com,,,,,,PO-63734,,,Quality Parts Co,,INV-750967,,
maintenance@thompsoncorp.com,Warranty Claim WAR-60093 - Control Panel CP-890,"Warranty Claim

Warranty Claim Number: WAR-60093
Original Order: ORD-493482
Customer: Thompson Corp
Product: Control Panel CP-890
Serial Number: SN620995

Purchase Date: 2025-01-08
Warranty Period: 2 years

Issue Description:
Product has failed prematurely. We believe this is covered under warranty.

Failure Details:
- Date of failure: 2025-07-16
- Symptoms: Intermittent operation, unusual noise
- Operating conditions: Normal industrial environment

We request either repair or replacement under warranty terms.

Supporting documentation attached.

Contact: Dr. John Morgan DDS
Phone: +1-422-686-1866x749

Thompson Corp Maintenance Department",legitimate,1431,2025-07-14T05:17:54,47,646,thompsoncorp.com,,,WAR-60093,ORD-493482,Control Panel CP-890,,,,,,,,
prince@get-rich-quick.net,"Urgent Business Proposal - $31,666,971","Dear Friend,

I am writing to you from Slovakia (Slovak Republic). I am a prince/businessman/lawyer with access to $31,666,971 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($9,500,091).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Daniel Frey",spam,1432,2025-07-18T10:02:07,38,482,get-rich-quick.net,,,,,,,,,,,,,
procurement@johnsonindustries.com,Purchase Order PO-87301 - Relay Module RM-225,"Purchase Order

TO: Your Company
FROM: Johnson Industries

Purchase Order Number: PO-87301
Date: August 04, 2025

Item Details:
Product: Relay Module RM-225
Quantity: 57
Unit Price: $2122.28
Total: $120970.05

Delivery Requirements:
Required Date: 2025-08-31
Delivery Address:
409 James Estates
West Josephchester, VI 60506

Terms: Net 30
Special Instructions: Handle with care, notify upon delivery

Authorized by: James Jones
Title: Procurement Manager

Johnson Industries",legitimate,1433,2025-07-12T09:47:54,45,474,johnsonindustries.com,,Johnson Industries,,,Relay Module RM-225,PO-87301,,,,,,,
returns@johnsonindustries.com,RMA Request RMA-53802 - Cable Assembly CA-660,"RMA Request

RMA Number: RMA-53802
Original Order: ORD-221762
Customer: Johnson Industries
Product: Cable Assembly CA-660
Issue: not as described

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-05-08
Serial Number: SN901687

Please provide return shipping instructions.

Contact: Rebecca Yu
Email: andradejimmy@example.org
Phone: +1-876-233-0628x528

Johnson Industries Returns Department",legitimate,1434,2025-07-09T13:41:15,45,482,johnsonindustries.com,,,,ORD-221762,Cable Assembly CA-660,,,,,RMA-53802,,,
lottery@amazing-deals.biz,"YOU WON $7,988,649!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $7,988,649 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 942989

Contact our claims department immediately!

Dr. Mann, Lottery Commissioner",spam,1435,2025-07-24T14:01:52,31,364,amazing-deals.biz,,,,,,,,,,,,,
pharmacy@weight-loss-miracle.com,Weight Loss Pills - 67% OFF No Prescription!,"Get Weight Loss Pills at 67% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,1436,2025-07-27T09:49:20,44,233,weight-loss-miracle.com,,,,,,,,,,,,,
prince@get-rich-quick.net,"Urgent Business Proposal - $26,763,299","Dear Friend,

I am writing to you from Lebanon. I am a prince/businessman/lawyer with access to $26,763,299 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($8,028,990).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Walter Randall",spam,1437,2025-07-26T04:47:38,38,466,get-rich-quick.net,,,,,,,,,,,,,
prince@tempmail.com,"Urgent Business Proposal - $36,224,466","Dear Friend,

I am writing to you from Albania. I am a prince/businessman/lawyer with access to $36,224,466 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($10,867,340).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Samuel Moses",spam,1438,2025-07-26T21:48:52,38,465,tempmail.com,,,,,,,,,,,,,
billing@industrialsolutionsllc.com,Invoice INV-959983 - PO PO-76492,"Invoice

From: Industrial Solutions LLC
Invoice Number: INV-959983
PO Number: PO-76492
Date: August 04, 2025

Line Items:
- Pressure Gauge PG-340: 4 @ $1976.42 = $7905.70
- Hydraulic Valve V-450: 18 @ $1093.81 = $19688.54

Total: $27594.24

Payment Terms: Net 30
Due Date: September 03, 2025

Please remit payment to:
Industrial Solutions LLC
5892 Dunn Island Apt. 142
Maxville, FM 89355

Accounts Receivable
Industrial Solutions LLC",legitimate,1439,2025-07-29T18:28:08,32,433,industrialsolutionsllc.com,,,,,,PO-76492,,,Industrial Solutions LLC,,INV-959983,,
alert@pharmacy-online.info,⚠️ URGENT: Your IP address has been compromised!,"⚠️ URGENT ALERT ⚠️

Your IP address has been compromised!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,1440,2025-07-16T07:14:59,48,377,pharmacy-online.info,,,,,,,,,,,,,
orders@millermanufacturing.com,Purchase Order ORD-110216 - Junction Box JB-330,"Dear Sales Team,

We would like to place the following order:

Order Number: ORD-110216
Customer: Miller Manufacturing
Product: Junction Box JB-330
Quantity: 48 units
Unit Price: $3393.38
Total: $162882.35

Please confirm availability and expected delivery date.

Shipping Address:
929 Campos Isle
New Christophertown, MI 93645

Contact: Thomas Phillips
Phone: 449.268.3308

Best regards,
Miller Manufacturing Procurement Team",legitimate,1441,2025-08-03T07:19:05,47,426,millermanufacturing.com,,Miller Manufacturing,,ORD-110216,Junction Box JB-330,,,,,,,,
opportunity@pharmacy-online.info,Make $1215/Week From Home - No Experience!,"Make $1215/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,1442,2025-07-17T14:26:07,42,295,pharmacy-online.info,,,,,,,,,,,,,
deals@fake-rolex.shop,🔥 85% OFF Weight Loss Pills - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 85% OFF on weight loss pills!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,1443,2025-07-08T09:00:25,43,302,fake-rolex.shop,,,,,,,,,,,,,
orders@wilsontech.com,Purchase Order ORD-586728 - Hydraulic Valve V-450,"Dear Sales Team,

We would like to place the following order:

Order Number: ORD-586728
Customer: Wilson Tech
Product: Hydraulic Valve V-450
Quantity: 25 units
Unit Price: $4541.65
Total: $113541.31

Please confirm availability and expected delivery date.

Shipping Address:
3565 Beard Track
Richardmouth, AS 76841

Contact: Brandon Meadows
Phone: (535)644-6628x77874

Best regards,
Wilson Tech Procurement Team",legitimate,1444,2025-07-29T03:05:35,49,411,wilsontech.com,,Wilson Tech,,ORD-586728,Hydraulic Valve V-450,,,,,,,,
opportunity@tempmail.com,Make $1757/Week From Home - No Experience!,"Make $1757/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,1445,2025-07-13T18:58:06,42,295,tempmail.com,,,,,,,,,,,,,
security@arnazon.com,Security breach detected - Account Verification,"Security breach detected

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,1446,2025-07-12T23:10:55,47,255,arnazon.com,,,,,,,,,,,,,
prince@guerrillamail.com,"Urgent Business Proposal - $34,184,205","Dear Friend,

I am writing to you from Singapore. I am a prince/businessman/lawyer with access to $34,184,205 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($10,255,262).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Christine Rice",spam,1447,2025-07-28T00:21:55,38,469,guerrillamail.com,,,,,,,,,,,,,
deals@weight-loss-miracle.com,🔥 76% OFF Discount Electronics - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 76% OFF on discount electronics!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,1448,2025-07-07T22:20:21,46,305,weight-loss-miracle.com,,,,,,,,,,,,,
